	category	latitude	longitude	name	price	scores
136421	shops	31.22188742550439	121.46424714710179	晶石屋	0.0	-
136423	shops	31.22288924996018	121.46673790437038	非常女人服装店	0.0	-
136424	shops	31.21894738333763	121.46326636046594	可靠可爱	0.0	-
136425	shops	31.215691330963075	121.46892755662505	中国结	0.0	-
136426	shops	31.215624602190033	121.47053580808777	拙正斋(泰康路店)	0.0	-
136427	shops	31.215624602190033	121.47053580808777	囍SH	0.0	-
136428	shops	31.215624602190033	121.47053580808777	池典百货	0.0	-
136429	shops	31.215624602190033	121.47053580808777	SHI KU MEN 27	0.0	-
136430	shops	31.216424274728254	121.46354644189717	凛生活小馆	0.0	-
136431	shops	31.215624602190033	121.47053580808777	FLstudio	0.0	-
136432	shops	31.221962281922973	121.46217475345611	LALA服饰	0.0	-
136433	shops	31.215624602190033	121.47053580808777	Shinzi Katoh Design	0.0	-
136434	shops	31.215624602190033	121.47053580808777	RONG STUDIO	0.0	-
136435	shops	31.215624602190033	121.47053580808777	TALES	0.0	-
136436	shops	31.21921862696879	121.46776450175803	可的(瑞金二路店)	0.0	-
136437	shops	31.221512993863527	121.46196916557307	好德便利(复兴店)	0.0	-
136438	shops	31.216253357796386	121.47316345802653	联华快客(彬吉店)	0.0	-
136440	shops	31.222947883812605	121.4685416861264	联华快客(复兴中路店)	0.0	-
136442	shops	31.22195778193914	121.46359912993056	好德便利(茂名店)	0.0	-
136443	shops	31.226135178080007	121.48364568058037	良友金伴(复兴中路1店)	0.0	-
136444	shops	31.216597223036825	121.47280523280186	好德便利(泰康店)	0.0	-
136445	shops	31.213225963257266	121.46948156745798	良友金伴(瑞金二路店)	0.0	-
136446	shops	31.222015337989816	121.46463634997652	罗森(瑞金大厦店)	0.0	-
136447	shops	31.217267568457338	121.47081759316033	光明便利(建国店)	0.0	-
136448	shops	31.223144123641564	121.4671251174124	光明便利(瑞金二路店)	0.0	-
136449	shops	31.22303221603042	121.46675093359981	上海药房(国泰药房)	0.0	-
136450	shops	31.21916551800118	121.4680985806564	上海药房(瑞金店)	0.0	-
136451	shops	31.219021311151803	121.46325130770434	Chic Deco(陕西南路店)	0.0	-
136452	shops	31.215624602190033	121.47053580808777	TIBET	0.0	-
136453	shops	31.215624602190033	121.47053580808777	SHIRTFLAG(泰康路店)	0.0	-
136455	shops	31.215624602190033	121.47053580808777	因由	0.0	-
136456	shops	31.215624602190033	121.47053580808777	TK	0.0	-
136457	shops	31.215624602190033	121.47053580808777	Box	0.0	-
136458	shops	31.215624602190033	121.47053580808777	周周	0.0	-
136459	shops	31.215624602190033	121.47053580808777	Star Style	0.0	-
136460	shops	31.22148772110178	121.46307956688321	Latotu精品女装	0.0	-
136461	shops	31.22136285381117	121.46270241883515	COELL	0.0	-
136462	shops	31.218782441819044	121.46325834992248	卡拉瑞菲	0.0	-
136463	shops	31.217858736573977	121.4728472651116	适宜优品	0.0	-
136464	shops	31.22136285381117	121.46270241883515	匠心坊(陕西南路店)	0.0	-
136465	shops	31.22136285381117	121.46270241883515	格蕾丝	0.0	-
136466	shops	31.22136285381117	121.46270241883515	Charming Day	0.0	-
136467	shops	31.22136285381117	121.46270241883515	尚慧工坊	0.0	-
136468	shops	31.22136285381117	121.46270241883515	田园抽纱(陕西南路店)	0.0	-
136469	shops	31.215383275907342	121.463750161772	王师傅水果店	0.0	-
136470	shops	31.215624602190033	121.47053580808777	之道生活馆	0.0	-
136471	shops	31.218782441819044	121.46325834992248	Kerson(陕西南路店)	0.0	-
136472	shops	31.218782441819044	121.46325834992248	无序	0.0	-
136473	shops	31.216606100248665	121.46431581409169	钜仁壶艺	0.0	-
136475	shops	31.215664992168122	121.46368995110876	奥拉图	0.0	-
136476	shops	31.22111578627177	121.46262720949315	意枫花艺	0.0	-
136477	shops	31.22074727015392	121.46275362877523	阿王老家具	0.0	-
136478	shops	31.215624602190033	121.47053580808777	搭界	0.0	-
136479	shops	31.218241302950343	121.46390640094455	源町琴行	0.0	-
136480	shops	31.215624602190033	121.47053580808777	依智堂	0.0	-
136481	shops	31.218678627285886	121.4515034068207	芙阁服饰	0.0	-
136483	shops	31.220989394237783	121.46761186012866	特利旺皮具商店	0.0	-
136484	shops	31.220989394237783	121.46761186012866	瑞金纺	0.0	-
136485	shops	31.218247896164137	121.47334288756326	点金石书店	0.0	-
136486	shops	31.214830681815286	121.4638073865291	拙正斋(陕西南路店)	0.0	-
136487	shops	31.219014480362578	121.47332375802644	卓轩藏品	0.0	-
136488	shops	31.218004215099697	121.4634219214977	Love@Home	0.0	-
136489	shops	31.217913288068228	121.46343396650411	MILA	0.0	-
136490	shops	31.217913288068228	121.46343396650411	Minn	0.0	-
136491	shops	31.217867322316348	121.46343898595366	佐伦洋服	0.0	-
136492	shops	31.217759408338253	121.46345303862638	香港服饰	0.0	-
136493	shops	31.221870789736297	121.46236534325628	德风	0.0	-
136494	shops	31.222222056816168	121.46213260259475	罗莱家纺(陕西南路店)	0.0	-
136495	shops	31.213218898047614	121.469455483153	易家乐(瑞金二路店)	0.0	-
136496	shops	31.221413375707357	121.4625168459313	非常内衣	0.0	-
136497	shops	31.229175542093117	121.46565192382369	禧憶	0.0	-
136498	shops	31.216056692650263	121.4728835401778	Red Dawn Jewellery	0.0	-
136499	shops	31.216056692650263	121.4728835401778	出其布艺	0.0	-
136500	shops	31.216056692650263	121.4728835401778	Max tong	0.0	-
136501	shops	31.216056692650263	121.4728835401778	丝轩	0.0	-
136502	shops	31.216056692650263	121.4728835401778	丝界(田子坊店)	0.0	-
136503	shops	31.216056692650263	121.4728835401778	大眼镜创意店	0.0	-
136504	shops	31.216056692650263	121.4728835401778	美椟	0.0	-
136507	shops	31.215130295430342	121.46919346753842	阳光鼠	0.0	-
136510	shops	31.221870789736297	121.46236534325628	nini collection	0.0	-
136511	shops	31.216640802926477	121.47302696894391	乔伊的店(思南店)	0.0	-
136512	shops	31.22261999836615	121.46540972315618	Wait & See	0.0	-
136513	shops	31.22262810606277	121.46545386138197	my服饰	0.0	-
136514	shops	31.22264826140253	121.46551906497723	YCG服饰	0.0	-
136515	shops	31.222721816021032	121.46575179250308	纯	0.0	-
136516	shops	31.22269996368577	121.46580596541432	DESIGNICE(复兴中路店)	0.0	-
136517	shops	31.22297769240457	121.46653625531665	朱利叶	0.0	-
136518	shops	31.22297769240457	121.46653625531665	乐达服饰	0.0	-
136519	shops	31.22303221603042	121.46675093359981	诺贝琳达	0.0	-
136520	shops	31.21770044133928	121.46345504990097	生活家居饰品馆	0.0	-
136522	shops	31.215680806225	121.46872490112467	Lala	0.0	-
136523	shops	31.21788705910391	121.46845784878631	妍婷皮具	0.0	-
136524	shops	31.21787723919384	121.46814082708848	好宜袜业时尚内衣	0.0	-
136525	shops	31.21787723919384	121.46814082708848	飞达服饰	0.0	-
136526	shops	31.21916551800118	121.4680985806564	大薇	0.0	-
136527	shops	31.218296506349425	121.46793512910621	荣华杂货店	0.0	-
136528	shops	31.218365200832793	121.46782978458772	泰奥水果店	0.0	-
136530	shops	31.21520039063591	121.46376121170161	大久保服饰	0.0	-
136531	shops	31.22361978413553	121.47313172217592	lt's服饰	0.0	-
136532	shops	31.222886140968498	121.46669476731871	富民果业店	0.0	-
136534	shops	31.215952195967315	121.46892352120555	巢女鞋店	0.0	-
136535	shops	31.226471721458722	121.46032979163544	New Wave	0.0	-
136536	shops	31.226335009995132	121.46042408565194	Luna	0.0	-
136537	shops	31.226307046986847	121.46043411810419	Miko	0.0	-
136538	shops	31.226307046986847	121.46043411810419	米兰	0.0	-
136539	shops	31.226153972254597	121.46800066666229	鼎和工艺品商店	0.0	-
136540	shops	31.22021797855291	121.46294024733866	Belle Epoque	0.0	-
136542	shops	31.215928776793458	121.46365381660564	MIXR	0.0	-
136543	shops	31.223192994899424	121.4670839818409	See-Taste 熙泰食	0.0	-
136544	shops	31.21621504074163	121.46381529224693	亚尔培花园	0.0	-
136545	shops	31.22946795272847	121.45890029054027	STUDIO WEST(陕南店)	0.0	-
136546	shops	31.216836699725434	121.46965682931933	蚕丝坊	0.0	-
136547	shops	31.217416497976796	121.4711928159844	邦威男装	0.0	-
136548	shops	31.21749516865954	121.471457683438	甜心烟杂店	0.0	-
136549	shops	31.217577188719392	121.47147974932322	好来运外贸服饰鞋帽	0.0	-
136551	shops	31.21767778611917	121.47172053697628	百变鞋业外贸铺	0.0	-
136552	shops	31.21774217022569	121.47187504311219	阁万	0.0	-
136553	shops	31.21926101694322	121.46317806136739	家减乘厨	0.0	-
138156	shops	31.213541409010364	121.46970827916702	城市超市(日月光广场店)	99.0	27
138157	shops	31.213541409010364	121.46970827916702	TKF SPASSO(日月光店)	74.0	28
138159	shops	31.213541409010364	121.46970827916702	Tapenade(日月光广场店)	368.0	27
138160	shops	31.213541409010364	121.46970827916702	优衣库(日月光店)	160.0	26
138161	shops	31.215130295430342	121.46919346753842	W Closet(日月光中心店)	405.0	26
138163	shops	31.213541409010364	121.46970827916702	启路文化生活馆(日月光广场店)	27.0	26
138164	shops	31.213541409010364	121.46970827916702	全家便利店(日月光广场一店)	15.0	24
138165	shops	31.213541409010364	121.46970827916702	日月光中心广场	165.0	21
138167	shops	31.207836913233894	121.48503012495587	卢工邮币卡市场	1569.0	26
138169	shops	31.213541409010364	121.46970827916702	NICE CLAUP(日月光广场店)	365.0	23
138170	shops	31.212557078426904	121.46940337022183	海兴广场	57.0	24
138171	shops	31.210969588021594	121.47668982420352	艺联相机行	7576.0	24
138172	shops	31.213541409010364	121.46970827916702	艾格(日月光广场店)	250.0	23
138173	shops	31.213541409010364	121.46970827916702	2%(日月光中心店)	462.0	22
138174	shops	31.20723094485535	121.4793773819412	汇暻生活广场	0.0	19
138177	shops	31.213541409010364	121.46970827916702	一伍一拾(日月光店)	22.0	20
138178	shops	31.213541409010364	121.46970827916702	澳明鲜海鲜超市	191.0	23
138179	shops	31.213541409010364	121.46970827916702	拉夏贝尔(日月光广场店)	245.0	25
138181	shops	31.213541409010364	121.46970827916702	Bread N Butter(日月光广场店)	0.0	23
138182	shops	31.213541409010364	121.46970827916702	天福茗茶(日月光广场店)	168.0	20
138183	shops	31.213541409010364	121.46970827916702	OLIVE des OLIVE(日月光广场店)	355.0	21
138184	shops	31.213541409010364	121.46970827916702	Seven Days(日月光店)	1013.0	22
138185	shops	31.213541409010364	121.46970827916702	ME&CITY(日月光中心店)	0.0	18
138186	shops	31.210969588021594	121.47668982420352	启诚照相器材	8023.0	27
138190	shops	31.209679306099062	121.48478409818328	7-11便利店(局门店)	14.0	20
138191	shops	31.213541409010364	121.46970827916702	唐狮(日月光广场店)	164.0	20
138192	shops	31.20667263231912	121.47523524602113	泉城百货	0.0	21
138193	shops	31.205768759733793	121.47069116139055	老百姓大药房(瑞金南路店)	73.0	22
138194	shops	31.215820117495877	121.479130796867	7-11便利店(永业店)	15.0	23
138195	shops	31.213541409010364	121.46970827916702	罗森(日月光广场店)	9.0	22
138196	shops	31.213541409010364	121.46970827916702	千百度(日月光店)	486.0	26
138197	shops	31.209469174770827	121.47189080284053	全家便利店(斜土三店)	21.0	19
138198	shops	31.213123019947076	121.48353439618406	全家便利店(局门路店)	20.0	26
138199	shops	31.213541409010364	121.46970827916702	天美意(日月光广场店)	296.0	21
138200	shops	31.213541409010364	121.46970827916702	百丽(日月光广场店)	0.0	19
138201	shops	31.209373109644886	121.47296137119417	全家便利店(打浦路三店)	10.0	19
138202	shops	31.210765171608497	121.4761449845849	好美家(斜土店)	0.0	17
138203	shops	31.213541409010364	121.46970827916702	7-11便利店(日月光广场店)	0.0	18
138204	shops	31.2156192180808	121.47076656644238	多彩汇(田子坊一店)	0.0	18
138205	shops	31.212557078426904	121.46940337022183	屈臣氏(瑞金南路店)	81.0	18
138206	shops	31.213541409010364	121.46970827916702	天申茗茶(日月光店)	0.0	14
138210	shops	31.21300961376647	121.47082197188367	弘雅文具(打浦店)	0.0	18
138212	shops	31.213995460010583	121.47243321641761	99网上书城	81.0	18
138214	shops	31.218012994104907	121.4843297842945	喜士多(制造局路店)	0.0	19
138215	shops	31.21455192081176	121.48681990343263	斜土路鞋城	148.0	15
138217	shops	31.21233892427911	121.4723109515941	金玉兰广场	0.0	16
138218	shops	31.210765171608497	121.4761449845849	世纪联华(鲁班店)	103.0	17
138219	shops	31.213541409010364	121.46970827916702	ESPRIT(日月光店)	0.0	14
138220	shops	31.221889244105455	121.47591926708672	家得利超市(合肥路店)	0.0	16
138221	shops	31.20600848401168	121.47433626769856	古今内衣(打浦店)	0.0	15
138222	shops	31.209854865558135	121.47332554689771	7-11便利店(致远店)	14.0	15
138223	shops	31.203326293256783	121.47633125367464	农工商(打浦店)	135.0	13
138224	shops	31.205315508226807	121.47051361731543	永乐生活电器(瑞金南路店)	0.0	12
138225	shops	31.216597223036825	121.47280523280186	兰丽家居	0.0	13
138226	shops	31.213541409010364	121.46970827916702	鼎好TOP电子商城	0.0	13
138227	shops	31.212557078426904	121.46940337022183	山石久渡(海兴店)	309.0	11
138228	shops	31.205774773537517	121.47293258265282	迪亚天天(瞿溪路店)	0.0	14
138229	shops	31.21455192081176	121.48681990343263	斜土鞋业批发市场	0.0	9
138230	shops	31.203326293256783	121.47633125367464	森马(打浦店)	0.0	8
138235	shops	31.213541409010364	121.46970827916702	BOSSERT	0.0	-
138237	shops	31.213541409010364	121.46970827916702	SMART EAGLE	0.0	-
138238	shops	31.21668281000178	121.46929065041508	Taikang Terrace	0.0	-
138239	shops	31.213541409010364	121.46970827916702	5vacanze(日月光店)	1057.0	-
138241	shops	31.20993733855854	121.47128977558633	正道红酒俱乐部	0.0	-
138242	shops	31.213073295229517	121.46995913811581	木九十(日月光店)	0.0	-
138243	shops	31.200747498545883	121.47413503995367	The Space VIP	0.0	-
138244	shops	31.210612106912627	121.47681427969724	大连棒槌岛海参专卖店	0.0	-
138245	shops	31.213541409010364	121.46970827916702	Sloggi	0.0	-
138246	shops	31.213541409010364	121.46970827916702	耐克(日月光广场店)	0.0	-
138249	shops	31.215130295430342	121.46919346753842	DC shoes专柜	0.0	-
138250	shops	31.207621590150175	121.48002358827534	汇暻生活广场-Jolie Marie服饰	0.0	-
138251	shops	31.213541409010364	121.46970827916702	IDF(日月光广场店)	0.0	-
138252	shops	31.213541409010364	121.46970827916702	Emely Sweetie(日月光广场店)	0.0	-
138254	shops	31.21349276848727	121.47059117222673	电玩巴士(日月光店)	0.0	-
138255	shops	31.213541409010364	121.46970827916702	伊都锦(日月光店)	0.0	-
138256	shops	31.213541409010364	121.46970827916702	大嘴猴(日月光店)	0.0	-
138257	shops	31.213541409010364	121.46970827916702	One By Olive Des Olive(日月光...	0.0	-
138258	shops	31.213541409010364	121.46970827916702	vin-ett 韩国进口手工饰品(日月...	0.0	-
138259	shops	31.213541409010364	121.46970827916702	Login(日月光广场店)	0.0	-
138261	shops	31.213541409010364	121.46970827916702	intopia	0.0	-
138262	shops	31.213541409010364	121.46970827916702	B.Silly	0.0	-
138263	shops	31.20875553578219	121.47300858156254	YIFAN	0.0	-
138264	shops	31.213541409010364	121.46970827916702	NATURALLY JOJO(日月光广场店)	0.0	-
138265	shops	31.20600848401168	121.47433626769856	农工商(打浦路店)	0.0	-
138266	shops	31.20665383565157	121.47421380040622	绒线猫舍	0.0	-
138267	shops	31.213541409010364	121.46970827916702	GUNZE(日月光广场店)	0.0	-
138268	shops	31.213541409010364	121.46970827916702	F/do	0.0	-
138269	shops	31.213541409010364	121.46970827916702	柏仙多格(日月光广场店)	0.0	-
138270	shops	31.213574684881785	121.47095034587824	卡西欧(日月光广场店)	0.0	-
138271	shops	31.213541409010364	121.46970827916702	Miss Maud(日月光广场店)	0.0	-
138273	shops	31.215130295430342	121.46919346753842	Braun Buffel(日月光店)	0.0	-
138274	shops	31.213541409010364	121.46970827916702	ATSUGI(日月光广场店)	0.0	-
138275	shops	31.200747498545883	121.47413503995367	12580红酒俱乐部	0.0	-
138278	shops	31.216872915144435	121.46974511412836	女人香精油馆	184.0	-
138280	shops	31.215624602190033	121.47053580808777	耳边疯独立唱片	0.0	-
138281	shops	31.214403616688127	121.47366930951402	上海药房(瑞金药房)	0.0	-
138282	shops	31.215624602190033	121.47053580808777	美丽池典	0.0	-
138283	shops	31.213541409010364	121.46970827916702	MOMA钛饰	932.0	-
138284	shops	31.213541409010364	121.46970827916702	得恩堂眼镜	0.0	-
138286	shops	31.213541409010364	121.46970827916702	IORI(日月光店)	0.0	-
138288	shops	31.206084600332247	121.47329275940017	GameZone电玩地带	0.0	-
138289	shops	31.215130295430342	121.46919346753842	红星眼镜(日月光店)	0.0	-
138293	shops	31.213541409010364	121.46970827916702	上仙居花坊	0.0	-
138294	shops	31.210969588021594	121.47668982420352	广州忠忠数码港	0.0	-
138295	shops	31.206878837598545	121.47750395843275	新馨书店	0.0	-
138297	shops	31.21669741433907	121.47289351868963	Solo Perte	0.0	-
138298	shops	31.21132782673645	121.4810839617554	风速车行(蒙自路店)	0.0	-
138299	shops	31.215624602190033	121.47053580808777	SOLO UNO	0.0	-
138302	shops	31.215624602190033	121.47053580808777	瓷色生香	0.0	-
138303	shops	31.213541409010364	121.46970827916702	ET BOITE	0.0	-
138306	shops	31.213541409010364	121.46970827916702	CHIC(日月光广场店)	0.0	-
138307	shops	31.213574684881785	121.47095034587824	ASUS	0.0	-
138308	shops	31.213574684881785	121.47095034587824	Alienware	0.0	-
138310	shops	31.213541409010364	121.46970827916702	Sofft(日月光店)	0.0	-
138312	shops	31.213541409010364	121.46970827916702	UC花车(日月光店)	0.0	-
138314	shops	31.213541409010364	121.46970827916702	汤斯敦(日月光店)	0.0	-
138315	shops	31.213541409010364	121.46970827916702	林宝坚尼	0.0	-
138316	shops	31.215130295430342	121.46919346753842	Vans(日月光店)	0.0	-
138317	shops	31.207463417798877	121.47383847000613	翰林考试书店	0.0	-
138318	shops	31.215923189017637	121.47155915324038	启邦皮品	0.0	-
138319	shops	31.210578577520632	121.48707514910235	蓝月亮花店	0.0	-
138320	shops	31.210809714277307	121.48681921897938	海螺衬衫(汝南街店)	0.0	-
138321	shops	31.213541409010364	121.46970827916702	钻石宫殿(日月光广场)	0.0	-
138322	shops	31.215130295430342	121.46919346753842	Hello Kitty(日月光店)	0.0	-
138323	shops	31.20806720622899	121.48171444091558	海上梦苑菜场	0.0	-
138325	shops	31.213541409010364	121.46970827916702	台北故宫精品馆	0.0	-
138326	shops	31.213541409010364	121.46970827916702	弘益养生馆	0.0	-
138327	shops	31.213541409010364	121.46970827916702	全棉时代(日月光广场店)	0.0	-
138328	shops	31.210759752939985	121.48096258699287	回力(蒙自路店)	0.0	-
138329	shops	31.213541409010364	121.46970827916702	良玉苹果专卖(日月光店)	0.0	-
138330	shops	31.211082532476272	121.4871423454435	养生磨坊	0.0	-
138331	shops	31.20983974801664	121.48150455648425	农工商(蒙自路店)	0.0	-
138332	shops	31.2081980974312	121.47746772167613	名洋酒业	0.0	-
138333	shops	31.217799412705368	121.48478240156827	好果多水果超市(制造局路店)	0.0	-
138334	shops	31.215624602190033	121.47053580808777	MILKYMOMO BOUTIQUE	428.0	-
138335	shops	31.21074164057358	121.48712330663965	海螺衬衫(制造局路店)	0.0	-
138338	shops	31.205172256652258	121.48054260048013	养生堂(中山南一路店)	0.0	-
138339	shops	31.209854865558135	121.47332554689771	长物志家居	206.0	-
138341	shops	31.210995246671743	121.47835754033383	上海皮鞋店	0.0	-
138342	shops	31.213541409010364	121.46970827916702	老庙黄金(日月光广场店)	0.0	-
138343	shops	31.217251517401465	121.47809610700195	Nikky Home	0.0	-
138345	shops	31.213541409010364	121.46970827916702	欧时力(日月光广场店)	0.0	-
138346	shops	31.213541409010364	121.46970827916702	阿迪达斯(日月光广场店)	0.0	-
138347	shops	31.213541409010364	121.46970827916702	JAMES KING(日月光广场店)	0.0	-
138348	shops	31.213541409010364	121.46970827916702	马克华菲(日月光广场店)	0.0	-
138349	shops	31.213541409010364	121.46970827916702	HUNT CITY(日月光广场店)	0.0	-
138350	shops	31.213541409010364	121.46970827916702	FORDOO	0.0	-
138351	shops	31.213541409010364	121.46970827916702	TISSOT(日月光广场店)	0.0	-
138352	shops	31.213541409010364	121.46970827916702	茜茜公主	0.0	-
138354	shops	31.213574684881785	121.47095034587824	LG(日月光广场店)	0.0	-
138355	shops	31.213574684881785	121.47095034587824	飞利浦(日月光广场店)	0.0	-
138357	shops	31.206910878269518	121.47752402449858	祺祺绒线店	0.0	-
138358	shops	31.213541409010364	121.46970827916702	百思图(日月光店)	0.0	-
138359	shops	31.213541409010364	121.46970827916702	新行家燕窝(日月光广场店)	0.0	-
138360	shops	31.213541409010364	121.46970827916702	美特斯邦威(日月光店)	0.0	-
138361	shops	31.213541409010364	121.46970827916702	清洁日用品专卖店	0.0	-
138363	shops	31.205307608674506	121.47462229139444	好澄真阳澄湖大闸蟹(打浦路店)	0.0	-
138365	shops	31.20853270403649	121.48949395504432	开心花卉园艺	0.0	-
138366	shops	31.21300961376647	121.47082197188367	水知澳家庭温泉SPA	0.0	-
138367	shops	31.210969588021594	121.47668982420352	尼美摄影器材城	0.0	-
138368	shops	31.213541409010364	121.46970827916702	Roy & Kevin手工鞋坊	0.0	-
138369	shops	31.213541409010364	121.46970827916702	多样屋(日月光广场店)	0.0	-
138370	shops	31.215719897870063	121.47066422153131	玺之泉珠宝	0.0	-
138371	shops	31.213541409010364	121.46970827916702	Healthy Life(日月光店)	0.0	-
138373	shops	31.213541409010364	121.46970827916702	19八3(日月光店)	0.0	-
138374	shops	31.206624293521394	121.4751038053637	卢湾烟草糖酒食品有限公司	0.0	-
138376	shops	31.20665383565157	121.47421380040622	新瞿溪菜市场	0.0	-
138377	shops	31.213541409010364	121.46970827916702	ID设计师集成店	0.0	-
138379	shops	31.21168578000705	121.48664452339833	三枪(制造局路店)	0.0	-
138380	shops	31.213541409010364	121.46970827916702	杰克琼斯(日月光广场店)	0.0	-
138381	shops	31.213541409010364	121.46970827916702	AAA(日月光广场店)	0.0	-
138382	shops	31.206633844587948	121.4738475714253	星尚18商城	0.0	-
138383	shops	31.213541409010364	121.46970827916702	CEFIRO	0.0	-
138384	shops	31.213541409010364	121.46970827916702	Fornarina(日月光中心店)	0.0	-
138385	shops	31.210809714277307	121.48681921897938	凤凰家纺	0.0	-
138386	shops	31.2109509706462	121.48726981038625	童涵春堂(九院店)	0.0	-
138387	shops	31.21027350183236	121.47363354253476	三枪(斜土路店)	0.0	-
138388	shops	31.213541409010364	121.46970827916702	御燕堂	0.0	-
138389	shops	31.21561243755669	121.47047159846964	浮生	0.0	-
138392	shops	31.213127456151085	121.48020575166738	益丰大药房(蒙自路店)	0.0	-
138393	shops	31.213541409010364	121.46970827916702	雁皇家纺	0.0	-
138394	shops	31.213541409010364	121.46970827916702	ELAND(日月光广场店)	0.0	-
138395	shops	31.213541409010364	121.46970827916702	台湾特产馆	0.0	-
138396	shops	31.213541409010364	121.46970827916702	金门酒厂	0.0	-
138397	shops	31.213541409010364	121.46970827916702	Dear小镇(日月光店)	0.0	-
138400	shops	31.213541409010364	121.46970827916702	晶缘堂水晶	0.0	-
138401	shops	31.216159004293267	121.467734668109	SolomoneCavalli  Bile Shop	0.0	-
138403	shops	31.20600848401168	121.47433626769856	三叶草(打浦路店)	0.0	-
138404	shops	31.213541409010364	121.46970827916702	湾飨	0.0	-
138405	shops	31.207836913233894	121.48503012495587	第一邮币网	0.0	-
138406	shops	31.212968929057897	121.47055710522736	松下(打浦桥店)	0.0	-
138407	shops	31.215840600153143	121.47132438483364	PILINGPALANG	0.0	-
138408	shops	31.204537807876626	121.48410012010426	壹定品德	0.0	-
138409	shops	31.213541409010364	121.46970827916702	Geox(日月光广场店)	0.0	-
138410	shops	31.213541409010364	121.46970827916702	Wrangler(日月光店)	0.0	-
138411	shops	31.213541409010364	121.46970827916702	塞飞洛皮具专卖(日月光中心广场...	0.0	-
138412	shops	31.213541409010364	121.46970827916702	匡威(日月光中心广场店)	0.0	-
138413	shops	31.207758335139957	121.48030856640463	大江书社	0.0	-
138414	shops	31.210969588021594	121.47668982420352	飞异数码影像	0.0	-
138415	shops	31.215138077941535	121.47506093330351	大同坊	0.0	-
138416	shops	31.211372747211275	121.48418483761877	益丰大药房(局门路店)	0.0	-
138417	shops	31.20898811890392	121.48149058018588	赣申家具店	0.0	-
138419	shops	31.209305653628206	121.48173039123246	美乐家上海生活馆(蒙自路店)	0.0	-
138420	shops	31.20600848401168	121.47433626769856	五丰上食冷鲜肉店	0.0	-
138421	shops	31.21188698633087	121.47262403170458	美人鱼雪茄店	0.0	-
138424	shops	31.210969588021594	121.47668982420352	中联数码映像	0.0	-
138425	shops	31.213946114685786	121.48507877763333	联华快客(斜土店)	0.0	-
138426	shops	31.214864843628284	121.47922620821231	7-11便利店(蒙自路店)	0.0	-
138428	shops	31.203326293256783	121.47633125367464	上海药房(打浦店)	0.0	-
138429	shops	31.213218898047614	121.469455483153	天医保健用品(瑞金二路店)	0.0	-
138430	shops	31.217858736573977	121.4728472651116	365SLEEP适宜优品	0.0	-
138431	shops	31.213541409010364	121.46970827916702	SF	0.0	-
138432	shops	31.21112096935561	121.48109903193003	风速车行(五里桥路店)	0.0	-
138433	shops	31.230991474919975	121.4686754294668	麦考林(打浦店)	0.0	-
138434	shops	31.23166963705786	121.44441633034761	旎嘉珠宝	0.0	-
138437	shops	31.213541409010364	121.46970827916702	mihana	0.0	-
138438	shops	31.213541409010364	121.46970827916702	芬狄诗(日月光广场店)	0.0	-
138439	shops	31.213541409010364	121.46970827916702	八仟代(日月光广场店)	0.0	-
138440	shops	31.213541409010364	121.46970827916702	V-one(日月光广场店)	0.0	-
138441	shops	31.213541409010364	121.46970827916702	GOID POOI	0.0	-
138442	shops	31.213541409010364	121.46970827916702	波司登(日月光广场店)	0.0	-
138443	shops	31.213541409010364	121.46970827916702	法国珠宝世家	0.0	-
138447	shops	31.213541409010364	121.46970827916702	CK(日月光广场店)	0.0	-
138448	shops	31.213541409010364	121.46970827916702	LARISSA	0.0	-
138449	shops	31.213541409010364	121.46970827916702	DILAKS(日月光广场店)	0.0	-
138450	shops	31.213574684881785	121.47095034587824	SONY数码(日月光广场店)	0.0	-
138451	shops	31.213574684881785	121.47095034587824	THINKPAD(日月光广场店)	0.0	-
138452	shops	31.213574684881785	121.47095034587824	HP专卖店(日月光广场店)	0.0	-
138453	shops	31.213574684881785	121.47095034587824	东芝(日月光广场店)	0.0	-
138454	shops	31.213541409010364	121.46970827916702	SHADES of GREY by MICAH COHEN	0.0	-
138455	shops	31.213541409010364	121.46970827916702	ECCO(日月光店)	0.0	-
138457	shops	31.213541409010364	121.46970827916702	TATA(日月光店)	0.0	-
138460	shops	31.213574684881785	121.47095034587824	新正通讯	0.0	-
138461	shops	31.203864064460866	121.47634324865015	全家便利店(中山南一路店)	0.0	-
138462	shops	31.213541409010364	121.46970827916702	马氏老铺(日月光店)	0.0	-
138463	shops	31.213541409010364	121.46970827916702	lazy  papa	0.0	-
138464	shops	31.210969588021594	121.47668982420352	新光数码专卖店	0.0	-
138465	shops	31.213541409010364	121.46970827916702	玺燕	0.0	-
138466	shops	31.22143708725417	121.48215685059517	知己手机	0.0	-
138467	shops	31.20930132387372	121.4711694331045	新申烟酒杂货店	0.0	-
138468	shops	31.213541409010364	121.46970827916702	CnE(日月光店)	0.0	-
138469	shops	31.213541409010364	121.46970827916702	东风灵	0.0	-
138470	shops	31.213541409010364	121.46970827916702	加加电玩	0.0	-
138471	shops	31.213541409010364	121.46970827916702	VERO MODA(日月光店)	0.0	-
138472	shops	31.206633844587948	121.4738475714253	东方眼镜(打浦路店)	0.0	-
138473	shops	31.21300961376647	121.47082197188367	斯维卡眼镜林(海华店)	0.0	-
