	name	latitude	longitude	scores	category	price
140575	烽火台(洛城店)	31.208153061768797	121.39404295317942	-	shops	0
140576	烽火台(仙霞店)	31.212271003188132	121.41041376334236	-	shops	0
140578	莱特妮丝(虹桥路店)	31.20680966674415	121.3941700486518	-	shops	0
140579	联华超市(虹桥路店)	31.20450121291829	121.41558871739862	-	shops	0
140581	FISSLER(虹桥友谊店)	31.211166996459518	121.40873577895707	-	shops	0
140582	大尺码服装	31.205559122271577	121.42278793525944	-	shops	0
140583	进豪高尔夫	31.212388048846055	121.40729186308145	-	shops	0
140584	吉森服装	31.209059124632574	121.40294138521283	-	shops	0
140586	新行家燕窝(水城店)	31.20977239209164	121.39373586767339	-	shops	0
140588	百脑通数码城	31.215620241418858	121.41914251189044	-	shops	0
140589	Control4智能家居	31.20989671535319	121.40265022979126	-	shops	0
140590	大江上选(天山支路店)	31.222771635896148	121.40078768613195	-	shops	0
140591	1916烟酒坊	31.22239093471685	121.39955154043504	-	shops	0
140592	BOB鞋店	31.213559300965496	121.40634328973266	-	shops	0
140593	全家便利店(仙霞一店)	31.2132773379351	121.39217491925882	-	shops	0
140594	Lily.Z	31.209059124632574	121.40294138521283	-	shops	0
140595	武夷山大红袍	31.213297320174753	121.40568201233866	-	shops	0
140596	天申茗茶(仙霞路店)	31.212542662813977	121.40980332920704	-	shops	0
140597	Scorpion	31.211516066810745	121.39515949843621	-	shops	0
140598	G.T	31.213559300965496	121.40634328973266	-	shops	0
140599	曼古(仙霞路店)	31.213837936106536	121.40466754989953	-	shops	0
140600	世纪华联(虹桥天山店)	31.222083072817814	121.39960857376552	-	shops	0
140601	H3	31.205835826437696	121.42261067400497	-	shops	0
140604	教育超市(古北路店)	31.214778373080954	121.4020926590159	-	shops	0
140605	鑫电音视中心	31.213837936106536	121.40466754989953	-	shops	0
140607	时尚瑞莎(仙霞路店)	31.21337610034615	121.39540130973151	-	shops	0
140610	Wenger	31.204192534645973	121.39540211011048	-	shops	0
140611	大脚丫鞋类批发城	31.2175015324974	121.39417611557066	-	shops	0
140612	爱壳仕	31.20993531023501	121.39374485177562	-	shops	0
140613	曼古(水城路店)	31.209297561118145	121.39389887892537	-	shops	0
140614	Dreams服装店	31.214746862592072	121.40702351940537	-	shops	0
140616	VIFILLE(水城路店)	31.211631649177054	121.39333578531676	-	shops	0
140617	G+	31.209730388301235	121.39380085915624	-	shops	0
140618	韩国时尚(紫云西路店)	31.21487869914225	121.40650625234973	-	shops	0
140619	宝岛眼镜(水城路店)	31.209425616193023	121.39358392721451	-	shops	0
140621	香港李宝赢堂(虹桥友谊店)	31.211166996459518	121.40873577895707	-	shops	0
140622	玛戈隆特(虹桥友谊店)	31.211166996459518	121.40873577895707	-	shops	0
140624	蓝之媚	31.217953744101926	121.39304329756358	-	shops	0
140627	Elledue	31.211583023597896	121.4047277694937	-	shops	0
140628	哲世礼品	31.20890420453363	121.4031204516418	-	shops	0
140629	千姿外贸	31.21235298540604	121.41047379764741	-	shops	0
140630	聪鸣食品	31.222487105876805	121.39814542594571	-	shops	0
140632	乐趣	31.212725416735537	121.40930699419641	-	shops	0
140633	瑞莲优之活(东方世纪店)	31.213449160064158	121.39973734170636	-	shops	0
140634	Bello Fiore	31.21322386597678	121.3933856361329	-	shops	0
140635	易捷便利店(水城路店)	31.213019240915685	121.39269380930335	-	shops	0
140636	DANIEL HECHTER(遵义南路店)	31.21124100810779	121.40890087215568	-	shops	0
142396	乐开书店	31.219266350106412	121.40465907362189	26	shops	91
142397	上海世贸商城	31.209059124632574	121.40294138521283	22	shops	153
142399	百盛购物中心(天山店)	31.218395718101707	121.40415696436877	24	shops	582
142400	梧桐书店	31.217241652340004	121.39781287330493	22	shops	0
142402	汇金百货(虹桥店)	31.218963760652738	121.40653691118112	20	shops	412
142406	百盛超市(天山店)	31.218394703596346	121.4039538933869	24	shops	0
142407	虹桥天都	31.218292572531634	121.40866711730419	18	shops	76
142409	花都锦	31.21869965118582	121.40496124087448	27	shops	140
142411	得一大药房(益葆药房)	31.22117533592875	121.4020050800908	20	shops	0
142413	汇金超市(天山店)	31.218963760652738	121.40653691118112	19	shops	41
142418	译文考试书店	31.21788289389613	121.40265953638813	21	shops	0
142419	7-11便利店(天山路店)	31.21915629010834	121.40269443506145	25	shops	11
142421	罗森(天山路店)	31.219266350106412	121.40465907362189	23	shops	14
142422	古今内衣(天山路店)	31.21857062432907	121.40929347659045	20	shops	0
142423	谭木匠(弘鑫广场店)	31.219266350106412	121.40465907362189	20	shops	0
142425	全家便利店(茅台店)	31.217560299455304	121.39897290541269	20	shops	0
142426	喜士多(天山路店)	31.22058192659314	121.39859361465932	17	shops	0
142428	泓鑫时尚广场	31.219401208079237	121.40366370790343	17	shops	72
142429	茂昌眼镜(天山路店)	31.218619566329988	121.40917940092132	18	shops	503
142431	新华书店(玉屏路店)	31.22022479589173	121.41401890063433	17	shops	0
142432	热风(泓鑫店)	31.219266350106412	121.40465907362189	18	shops	240
142433	屈臣氏(天山路一店)	31.215355090994333	121.4090836258535	19	shops	51
142434	乐购express(茅台路店)	31.21784959573797	121.39355119926984	19	shops	0
142435	俪人街	31.217261061329577	121.39307335124232	18	shops	115
142442	BASIC HOUSE(汇金百货店)	31.218963760652738	121.40653691118112	16	shops	406
142443	美天玉屏菜场	31.221877415988974	121.40671274286383	21	shops	0
142445	国美电器(天山路店)	31.219266350106412	121.40465907362189	17	shops	2941
142446	乐购express(古北店)	31.217364147933484	121.40302768679395	13	shops	0
142447	家得利超市(水城路店)	31.219508926158635	121.39324611750092	17	shops	0
142448	流行美(泓鑫店)	31.219266350106412	121.40465907362189	12	shops	453
142449	上服商厦	31.2177058165559	121.39315729393809	13	shops	0
142450	永乐生活电器(古北店)	31.216716449182687	121.40270164972215	12	shops	0
142451	CACHE CACHE(天山路店)	31.218765145641655	121.40789363143584	14	shops	141
142453	达吉斯(古北路店)	31.218304693651575	121.40266450099492	12	shops	0
142455	真维斯(天山路店)	31.218808119640144	121.40787061494805	9	shops	0
142456	虹桥天都格子屋	31.21817481251819	121.40929451171897	12	shops	0
142458	达芙妮(泓鑫店)	31.219266350106412	121.40465907362189	13	shops	175
142460	宜佳鞋业(天山路店)	31.218628510426758	121.40900629311163	13	shops	0
142461	农工商(娄山关路店)	31.221654507234618	121.40663972655314	11	shops	0
142462	衫国演义(天山路店)	31.219266350106412	121.40465907362189	9	shops	0
142464	上海第一皮鞋厂门市部	31.218752599471085	121.40949058575757	-	shops	0
142465	美利达自行车专卖店(天山支路店)	31.222696699731458	121.40042063116337	-	shops	0
142467	蓝天网羽	31.220360122502893	121.3980766088654	-	shops	0
142468	久一品阳澄湖莲花岛大闸蟹(总店)	31.219190322637857	121.4039008058271	-	shops	0
142469	咸亨酒店太雕酒专卖店	31.222603046072166	121.41028777715616	-	shops	0
142470	得一大药房(茅台路药房)	31.217565083630532	121.40102418340398	-	shops	0
142472	茅台酒特许直营店(虹口店)	31.2179703088943	121.39170464190424	-	shops	0
142473	果燃阿拉伯水烟专卖店	31.220622910032343	121.39857661003737	-	shops	0
142476	果嘉谷养生磨坊(汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142478	福冉体育用品商店	31.22072453815043	121.41185207308656	-	shops	0
142481	Moussy(天山路店)	31.218395718101707	121.40415696436877	-	shops	0
142483	Honeys(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142486	美式眼镜(泓鑫店)	31.219266350106412	121.40465907362189	-	shops	0
142489	大嘴猴(天山店)	31.21865769184003	121.40513731545008	-	shops	0
142490	捷安特(天山店)	31.217628030120157	121.40150627546632	-	shops	0
142491	毛巾美术馆(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142495	福沁床上用品(天山路店)	31.2184557996146	121.40967573092844	-	shops	0
142496	良友金伴(古北店)	31.20585978313042	121.40007104672792	-	shops	0
142497	致和堂国药号(芙蓉药店)	31.215993395259844	121.39711697986255	-	shops	0
142498	国大药房(天山店)	31.218394970940693	121.41010201790732	-	shops	0
142500	Swatch(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142503	古北夜市	31.217953744101926	121.39304329756358	-	shops	0
142504	CK(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
142505	Y by codes combine	31.21865769184003	121.40513731545008	-	shops	0
142506	世纪联华(天山店)	31.211187102011305	121.40172588532063	-	shops	0
142507	遵义花店	31.214955168783344	121.40869242310045	-	shops	0
142509	浪琴(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142510	阳光橘子(泓鑫广场店)	31.219266350106412	121.40465907362189	-	shops	0
142511	Nine West(天山路店)	31.21865769184003	121.40513731545008	-	shops	0
142512	正负二度C环保生活馆	31.21884520097119	121.39334815380508	-	shops	0
142514	iMA苹果配件	31.219515128015797	121.40305850845003	-	shops	0
142515	TISSOT(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142516	HERS&HERS	31.219823265825877	121.41001983844536	-	shops	0
142517	匡威(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142518	GeN(天山店)	31.21812888343394	121.40459614881553	-	shops	0
142520	七彩鲜花店	31.220312992786415	121.4124485750818	-	shops	0
142523	醇香韵茶业	31.220493543069672	121.41377466363798	-	shops	0
142524	Teenie Weenie(百盛店)	31.215242272790004	121.409499897461	-	shops	0
142527	良友金伴(娄山关一店)	31.22127062543383	121.40629159353105	-	shops	0
142528	AKCLUB(天山店)	31.21812888343394	121.40459614881553	-	shops	0
142529	春申花艺(娄山关店)	31.213941916128245	121.40494564925409	-	shops	0
142530	益丰大药房(芙蓉江路店)	31.218563152557728	121.39720775468767	-	shops	0
142531	monica服饰行	31.217645007010876	121.4020974103364	-	shops	0
142533	原单小铺	31.220070855002497	121.40230225044222	-	shops	0
142535	袜族馆(遵义路店)	31.220229005667015	121.40981666853158	-	shops	0
142536	Jansport(虹桥汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142538	苏宁精品店	31.218963760652738	121.40653691118112	-	shops	0
142541	宝视达眼镜(古北路店)	31.219238251455977	121.4020552611283	-	shops	0
142542	鄂尔多斯(天山路店)	31.217626486342112	121.41292619591792	-	shops	0
142543	旎莱雅(茅台路店)	31.217732155056083	121.39497297904666	-	shops	0
142544	时尚家居生活馆	31.21876447466773	121.40258844006011	-	shops	0
142546	LACOSTE(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
142548	PONY(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142550	Oakley(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
142553	STELLA LUNA(天山百盛店)	31.218395718101707	121.40415696436877	-	shops	0
142555	11park(茅台路店)	31.2177058165559	121.39315729393809	-	shops	0
142556	燕子毛线坊	31.22200129453076	121.40637056705623	-	shops	0
142557	动力体育(茅台路店)	31.217368215542482	121.40048610614606	-	shops	0
142559	青荷翡翠	31.215324300444717	121.40531567943506	-	shops	0
142560	Under Crown	31.220086912612867	121.40065489712472	-	shops	0
142562	Oasis(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142563	ACQUA日本女装	31.217308342938622	121.39953198136529	-	shops	0
142568	阿四阳澄湖大闸蟹(华农贸店)	31.214616801197693	121.4217137355985	-	shops	0
142571	耐克(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142572	阿迪达斯(天山店)	31.218765145641655	121.40789363143584	-	shops	0
142573	BEAR TWO(天山商厦店)	31.21812888343394	121.40459614881553	-	shops	0
142575	海鲜团购	31.213479999934705	121.39274275734398	-	shops	0
142576	幻想空间电玩专卖	31.220068070575557	121.4097826602394	-	shops	0
142578	茂昌眼镜(古北路店)	31.21779393459538	121.40230444947541	-	shops	0
142579	新鲜馆(天山路店)	31.21819179510913	121.40388288673653	-	shops	0
142581	智力苑电玩专卖(长宁店)	31.220068070575557	121.4097826602394	-	shops	0
142582	SPEEDO(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142584	正大书店	31.221092169055236	121.40838170559938	-	shops	0
142586	海澜之家(天山店)	31.218810096943876	121.40778056518822	-	shops	0
142587	亮视点(天山路店)	31.218963760652738	121.40653691118112	-	shops	0
142588	生机小铺(娄山关路店)	31.22505006894794	121.407409821867	-	shops	0
142589	得一大药房(茅台路店)	31.217565083630532	121.40102418340398	-	shops	0
142590	K-SWISS(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142591	甜心世家	31.218292572531634	121.40866711730419	-	shops	0
142592	奥卡索(汇金店)	31.2190197370652	121.40655291402337	-	shops	0
142594	EDC(百盛店)	31.215242272790004	121.409499897461	-	shops	0
142595	红星眼镜(天山路店)	31.218641549557525	121.40915838592778	-	shops	0
142596	WENGER(虹桥天都店)	31.218292572531634	121.40866711730419	-	shops	0
142597	知音小坊(玉屏南路店)	31.22139359027859	121.40642164424911	-	shops	0
142598	星光水果大卖场	31.22187824933027	121.40573528795684	-	shops	0
142601	百丽(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142603	联华快客(天山店)	31.220858385362565	121.39593760922546	-	shops	0
142604	良友金伴(玉屏南店)	31.22066769391164	121.41215231029616	-	shops	0
142605	良友金伴(玉屏南一店)	31.220886662190274	121.40971754638915	-	shops	0
142606	罗森(娄山关路店)	31.213316220833818	121.40499072172867	-	shops	0
142607	罗森(云雾山路店)	31.2239381457989	121.4046576659039	-	shops	0
142608	美天便利(古北路店)	31.223419309259295	121.40114069550422	-	shops	0
142609	迪亚天天(遵义路店)	31.217397193755893	121.40933260345236	-	shops	0
142610	华源药房连锁(遵义路店)	31.217397193755893	121.40933260345236	-	shops	0
142611	雷允上(云雾山店)	31.2239381457989	121.4046576659039	-	shops	0
142615	西铁城(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142616	丝界(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142617	迪杰(汇金虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142619	雅莹(汇金百货店)	31.218963760652738	121.40653691118112	-	shops	0
142621	凯文之屋(娄山关路店)	31.22254805786083	121.40648757513358	-	shops	0
142623	海螺衬衫(茅台路店)	31.2177058165559	121.39315729393809	-	shops	0
142624	愉悦玫瑰	31.211583023597896	121.4047277694937	-	shops	0
142632	宝岛眼镜(古北路店)	31.221861015256763	121.40185898561101	-	shops	0
142633	福沁床上用品(古北路店)	31.22092745225762	121.40205311335632	-	shops	0
142635	Dream House格格小铺	31.219266350106412	121.40465907362189	-	shops	0
142636	Reoo Studio	31.217137105560493	121.39311035384057	-	shops	0
142637	伊诺维绅(吉盛伟邦虹桥店)	31.211583023597896	121.4047277694937	-	shops	0
142638	7-11便利店(百盛店)	31.215242272790004	121.409499897461	-	shops	0
142641	Tapenade(汇金百货虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142642	绿色好心情饰品店	31.217538385494954	121.39849687424659	-	shops	0
142644	艾格(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142645	耐克(汇金天山店)	31.218963760652738	121.40653691118112	-	shops	0
142646	拉夏贝尔(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142647	越亚水果连锁超市	31.223991026887397	121.40333720316345	-	shops	0
142649	Theme(泓鑫店)	31.219266350106412	121.40465907362189	-	shops	0
142650	仙云杂货水果店	31.21487550412958	121.4052326841204	-	shops	0
142652	F&S内衣袜品生活馆(水城路店)	31.21678233926158	121.39294842121653	-	shops	0
142653	多样屋(天山汇金分店)	31.218963760652738	121.40653691118112	-	shops	0
142654	BoConcept北欧风情(虹桥吉盛伟邦...	31.2115900076352	121.40460272107778	-	shops	0
142655	Tonyjeans(汇金百货店)	31.218963760652738	121.40653691118112	-	shops	0
142656	Le Saunda(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142657	PUMA(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142658	O2氧气生活(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142660	丝侬蚕丝被	31.218490714565025	121.40946159004805	-	shops	0
142661	WHAT FOR(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142662	紫锦城珠宝交易中心(长宁店)	31.225723198047238	121.40277988653979	-	shops	0
142663	回力(天山店)	31.219266350106412	121.40465907362189	-	shops	0
142664	Dear小镇(泓鑫广场店)	31.219266350106412	121.40465907362189	-	shops	0
142665	HAZZYS(天山路店)	31.218292572531634	121.40866711730419	-	shops	0
142666	衣品尚惠	31.219266350106412	121.40465907362189	-	shops	0
142667	康益保健食品	31.217644006865882	121.40215242405162	-	shops	0
142668	波司登(古北店)	31.221693093405413	121.40190701153433	-	shops	0
142669	JC COLLEZIONE(天山百盛店)	31.218395718101707	121.40415696436877	-	shops	0
142670	DEVIL NUT(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
142671	PAGGY	31.215200219329088	121.40926375148307	-	shops	0
142672	馥郁轩紫砂	31.220493543069672	121.41377466363798	-	shops	0
142674	Columbia(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142675	THE NORTH FACE(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142676	ZIOZIA(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142678	一凭阑	31.225723198047238	121.40277988653979	-	shops	0
142679	新秀丽(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142681	Steve Madden(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142682	Pura Bianca(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142685	Grain	31.213559300965496	121.40634328973266	-	shops	0
142686	淑女屋床上用品(百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142687	Surprise	31.209335571328968	121.39382088986159	-	shops	0
142688	STACCATO(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142689	Gaper	31.21759182420184	121.39634186758387	-	shops	0
142690	美天三角场菜场	31.226849271810806	121.40760677020523	-	shops	0
142691	TANGY(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142692	ECCO(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142693	LeShop(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142694	上海特产	31.218963760652738	121.40653691118112	-	shops	0
142696	阿迪达斯(天山路店)	31.215200219329088	121.40926375148307	-	shops	0
142698	MARSket	31.21817481251819	121.40929451171897	-	shops	0
142699	回力(玉屏南路店)	31.22043961283974	121.41170898890353	-	shops	0
142700	联华超市(天山店)	31.220171765358167	121.39574168496188	-	shops	0
142703	ONLY(天山路店)	31.21865769184003	121.40513731545008	-	shops	0
142704	菜香宜生鲜超市	31.212546580915333	121.40491275779092	-	shops	0
142706	G2000(天山百盛店)	31.25112312440137	121.4834227672856	-	shops	0
142707	朱子文化茶(玉屏南路店)	31.220619210000784	121.41091038498197	-	shops	0
142709	ZUKKA(虹桥上海城店)	31.21526014079579	121.40909864340676	-	shops	0
142710	COBO	31.218963760652738	121.40653691118112	-	shops	0
142711	小巨蛋外贸服饰	31.219420163632453	121.40220228172306	-	shops	0
142713	酷(天山店)	31.21812888343394	121.40459614881553	-	shops	0
142714	卡文(天山店)	31.21812888343394	121.40459614881553	-	shops	0
142715	美津浓(天山路店)	31.21812888343394	121.40459614881553	-	shops	0
142717	阿迪达斯(天山商厦店)	31.21812888343394	121.40459614881553	-	shops	0
142718	梦楼兰(遵义路二店)	31.217468235523942	121.40957275035409	-	shops	0
142720	圣恩熙	31.218292572531634	121.40866711730419	-	shops	0
142721	ABLE(虹桥天都店)	31.218292572531634	121.40866711730419	-	shops	0
142722	九牧王(天山路店)	31.218292572531634	121.40866711730419	-	shops	0
142723	Phiten(天山路店)	31.218292572531634	121.40866711730419	-	shops	0
142724	富龙家具商店	31.217289478954225	121.3986469050925	-	shops	0
142725	冠明红木家具店	31.219106461622303	121.40958461530441	-	shops	0
142726	天使园(虹桥天都店)	31.218292572531634	121.40866711730419	-	shops	0
142727	Susie(泓鑫店)	31.219200333854495	121.40412288216388	-	shops	0
142728	Amour Cache(天山路店)	31.218292572531634	121.40866711730419	-	shops	0
142730	YYSPOTE	31.218292572531634	121.40866711730419	-	shops	0
142731	博学书店	31.21750220898226	121.41218561199152	-	shops	0
142732	DURBAN(虹桥天都店)	31.218292572531634	121.40866711730419	-	shops	0
142737	两岸顺记茗茶	31.22024470835419	121.41386776635068	-	shops	0
142739	勤波杂货店	31.22094947266717	121.40921021718222	-	shops	0
142740	MARLLORY	31.218292572531634	121.40866711730419	-	shops	0
142741	O2名店街	31.218292572531634	121.40866711730419	-	shops	0
142746	美呀呀鲜花礼品	31.217361537473195	121.41276608792855	-	shops	0
142747	蜂之语(玉屏南路店)	31.220987362435135	121.40889902210063	-	shops	0
142748	pink mary(汇金虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142749	东方眼镜(茅台路店)	31.21725958971215	121.3980938798026	-	shops	0
142750	ESPRIT(天山路店)	31.218963760652738	121.40653691118112	-	shops	0
142753	Moveup(天山路店)	31.218292572531634	121.40866711730419	-	shops	0
142754	肚皮舞6专卖店	31.21812888343394	121.40459614881553	-	shops	0
142758	狄妮诗进口食品专卖店	31.219266350106412	121.40465907362189	-	shops	0
142759	聚彩阁(天山店)	31.218292572531634	121.40866711730419	-	shops	0
142760	Rebecca(虹桥天都店)	31.218292572531634	121.40866711730419	-	shops	0
142762	Kara 时尚男女装(泓鑫广场店)	31.219200333854495	121.40412288216388	-	shops	0
142766	乌托邦寄售格	31.220008933736327	121.40087794319673	-	shops	0
142767	阿玛施(天山路店)	31.219420163632453	121.40220228172306	-	shops	0
142768	奥康(天山路店)	31.21882317255318	121.40811174855142	-	shops	0
142769	长虹纺织	31.218963760652738	121.40653691118112	-	shops	0
142770	接吻猫(汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142773	浪漫春天	31.22139359027859	121.40642164424911	-	shops	0
142774	玉楼水果店	31.221053816866036	121.40677584574406	-	shops	0
142778	蓝色妖姬	31.218292572531634	121.40866711730419	-	shops	0
142780	得一大药房(水城路二店)	31.21701628611638	121.39280543410608	-	shops	0
142782	新疆楼兰	31.22033409666664	121.41269877441944	-	shops	0
142784	乐芮水晶	31.219403334442923	121.40962661656403	-	shops	0
142785	可的(古北店)	31.22154516255257	121.4019390320217	-	shops	0
142786	可的(茅台店)	31.217646007563822	121.4020243924081	-	shops	0
142787	可的(水城二路店)	31.217261061329577	121.39307335124232	-	shops	0
142788	可的(天二店)	31.216866758433465	121.41470781252558	-	shops	0
142792	好德便利(茅台店)	31.217377633225823	121.39758885796986	-	shops	0
142793	可的(玉娄店)	31.22173241133295	121.40631356360444	-	shops	0
142794	可的(玉屏店店)	31.22089274814569	121.40998472187117	-	shops	0
142795	可的(遵义店)	31.219380450148478	121.40994482707464	-	shops	0
142796	联华快客(古北店)	31.22183804145772	121.40139488483912	-	shops	0
142797	全家便利店(水城路店)	31.217953744101926	121.39304329756358	-	shops	0
142798	好德便利(古北店)	31.21763001982919	121.401798340354	-	shops	0
142799	好德便利(花城店)	31.226230250177903	121.40602403772972	-	shops	0
142801	好德便利(锦屏店)	31.222690646756142	121.4035183738999	-	shops	0
142802	好德便利(娄山店)	31.22382756815334	121.4070637486791	-	shops	0
142805	好德便利(水城店)	31.220505266734463	121.39373893134064	-	shops	0
142806	良友金伴(茅台店)	31.2176260309171	121.40151027650145	-	shops	0
142807	良友金伴(茅台二店)	31.218019585729202	121.391063835188	-	shops	0
142808	良友金伴(茅台一店)	31.21752547550209	121.39802885439077	-	shops	0
142809	好德便利(天芙店)	31.2200569160528	121.39541372596477	-	shops	0
142810	好德便利(天山店)	31.221112365532797	121.40201308751494	-	shops	0
142812	良友金伴(水城店)	31.209377622021023	121.39362992239998	-	shops	0
142813	良友金伴(天山店)	31.218405888498843	121.4098738649917	-	shops	0
142814	良友金伴(天山一店)	31.21672471278381	121.4145006359113	-	shops	0
142815	好德便利(玉娄店)	31.22248309046544	121.4064985860767	-	shops	0
142816	好德便利(玉屏南路店)	31.220123898556597	121.41412400231266	-	shops	0
142817	好德便利(镇宁店)	31.233357411130026	121.4376620853929	-	shops	0
142818	好德便利(中天店)	31.216797246562862	121.41367589995066	-	shops	0
142819	好德便利(遵二店)	31.221962385580273	121.41039390565429	-	shops	0
142820	好德便利(遵义店)	31.218825662117343	121.40979177443103	-	shops	0
142823	良友金伴(万航渡店)	31.227570975451286	121.40777880083603	-	shops	0
142824	良友金伴(仙霞新村二店)	31.214528964238486	121.39413438173693	-	shops	0
142825	可的(芙蓉店)	31.220549921756778	121.39871662548553	-	shops	0
142826	得一大药房(凯泉药房)	31.222561155661047	121.41053895382048	-	shops	0
142827	良友金伴(遵义店)	31.216279633158933	121.40902651012881	-	shops	0
142831	全家便利店(万航渡路一店)	31.23388454775198	121.44213681426086	-	shops	0
142832	喜士多(茅台路店)	31.217660998086817	121.40223844420021	-	shops	0
142833	喜士多(瑞泰店)	31.21776087633442	121.39294233728967	-	shops	0
142835	喜士多(水城二店)	31.21817655247615	121.39326023066607	-	shops	0
142836	喜士多(天娄山关路店)	31.22518602005135	121.40747584503245	-	shops	0
142837	国大药房(长宁路店)	31.226285067552006	121.4048645414948	-	shops	0
142839	吉康药房(玉屏南路店)	31.220683646411768	121.4120602371693	-	shops	0
142840	家得利超市(玉屏路店)	31.222360798061402	121.40343437583266	-	shops	0
142841	Annie	31.218292572531634	121.40866711730419	-	shops	0
142842	BATA(汇金虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142844	法国titi&fifi品牌内衣(天山路店...	31.218292572531634	121.40866711730419	-	shops	0
142845	长宁桶装水配送中心	31.220901868366393	121.39432679455915	-	shops	0
142846	古今内衣(仙霞路店)	31.21344655272331	121.39393751030005	-	shops	0
142848	紫铭器材(长宁店)	31.218292572531634	121.40866711730419	-	shops	0
142850	卡迪娜(汇金虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142851	顿肯	31.212045014919003	121.41013859552545	-	shops	0
142853	匡威(虹桥汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142854	蜂之语(武宁南路店)	31.239966767958236	121.43386595131814	-	shops	0
142855	家居天地	31.225262500633086	121.40035139663954	-	shops	0
142857	森达(天山店)	31.21812888343394	121.40459614881553	-	shops	0
142858	银燕服饰羊毛衫	31.220525202023165	121.41311509992731	-	shops	127
142859	德丰纯正燕庄(天山路店)	31.219266350106412	121.40465907362189	-	shops	0
142860	7天便利	31.222377793237342	121.40126081020776	-	shops	0
142861	水城花行	31.216312560541958	121.39295446079393	-	shops	0
142862	正辉康居	31.221555472464267	121.39855952768784	-	shops	0
142863	TATA(天山汇金百货店)	31.218963760652738	121.40653691118112	-	shops	0
142864	天使园(遵义路店)	31.218709620808166	121.40949359142364	-	shops	0
142866	茂生文具	31.214347516554433	121.39290964242922	-	shops	0
142868	智高服饰	31.21532503949437	121.39293455146135	-	shops	0
142869	CnE(虹桥汇金店)	31.218963760652738	121.40653691118112	-	shops	0
142872	兰坊物语	31.217645054768404	121.40388193406092	-	shops	66
142873	富安娜(虹桥汇金百货店)	31.218963760652738	121.40653691118112	-	shops	0
142874	罗莱家纺(汇金百货虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142875	梦洁家纺(汇金虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142876	拳力服装	31.221654507234618	121.40663972655314	-	shops	0
142877	冠美服饰	31.220918827472403	121.40649372005566	-	shops	0
142878	视亮眼镜店	31.220853743646447	121.40991668008193	-	shops	0
142880	晶玉斋	31.217290467681988	121.39871390947103	-	shops	0
142881	康莉(天山路店)	31.215200219329088	121.40926375148307	-	shops	0
142882	LENA袜品	31.21605266786623	121.39299547411032	-	shops	0
142884	安吉东光食品专卖	31.21812888343394	121.40459614881553	-	shops	0
142888	EGGLIM	31.22008192251176	121.40055788129429	-	shops	0
142889	安溪茗芯茶业	31.220493543069672	121.41377466363798	-	shops	0
